comment_id,translated_comment_text,like_count,search_query,label,concatenated_text,sentiment_label,sentiment_score,named_entities,num_named_entities,cluster
531,"The fake Com is trash for several days now, the hearing is a waste of the people's money, it should be given to public hospitals and the people who are hungry because of the high prices😊",0,Bam Aquino,C,"Bam Aquino: The fake Com is trash for several days now, the hearing is a waste of the people's money, it should be given to public hospitals and the people who are hungry because of the high prices😊",LABEL_0,0.7154251337051392,"[('Bam Aquino', 'PERSON'), ('Com', 'PERSON'), ('several days', 'DATE')]",3,8
532,"You know, sir Rox, we shouldn't be sent to the crying of GARMA... Why, now he is afraid of what might happen to him in life, while he thought of that when they planned to gurgur Wesley Barayuga and the unconscious ones ",0,Bam Aquino,C,"Bam Aquino: You know, sir Rox, we shouldn't be sent to the crying of GARMA... Why, now he is afraid of what might happen to him in life, while he thought of that when they planned to gurgur Wesley Barayuga and the unconscious ones ",LABEL_0,0.6932627558708191,"[('Bam Aquino', 'PERSON'), ('Rox', 'PERSON'), ('Wesley Barayuga', 'PERSON')]",3,0
533,"Hahahaaaa ... Sir Rox, is rubber a, k, a. ",0,Bam Aquino,C,"Bam Aquino: Hahahaaaa ... Sir Rox, is rubber a, k, a. ",LABEL_0,0.5967456102371216,"[('Bam Aquino', 'PERSON'), ('Rox', 'PERSON')]",2,5
534,"Sir Rox, we often criticize the Quad Comm because Digong is unable to be called, Bato does not appear, the long hearing .. this is so, ganire .... but Sir Rox, however we hats off to ",0,Bam Aquino,C,"Bam Aquino: Sir Rox, we often criticize the Quad Comm because Digong is unable to be called, Bato does not appear, the long hearing .. this is so, ganire .... but Sir Rox, however we hats off to ",LABEL_0,0.6922679543495178,"[('Bam Aquino', 'PERSON'), ('Rox', 'PERSON'), ('the Quad Comm', 'ORG'), ('Digong', 'GPE'), ('Bato', 'PERSON'), ('Rox', 'PERSON')]",6,18
535,"Hahahaaaaa .... Bato will hit Kerwin, hahahaa go ahead, stone, do it !!!

",0,Bam Aquino,C,"Bam Aquino: Hahahaaaaa .... Bato will hit Kerwin, hahahaa go ahead, stone, do it !!!

",LABEL_0,0.6911852359771729,"[('Bam Aquino', 'PERSON'), ('Bato', 'PERSON'), ('Kerwin', 'PERSON')]",3,0
536,"You know Sir Rox, so maybe the ICC is not yet in shape here in Pinas because there are so many revelations that come to them ... there are so many evidence that they actually gather so that the camps of darkness are really bad- first ",0,Bam Aquino,C,"Bam Aquino: You know Sir Rox, so maybe the ICC is not yet in shape here in Pinas because there are so many revelations that come to them ... there are so many evidence that they actually gather so that the camps of darkness are really bad- first ",LABEL_0,0.7050402164459229,"[('Bam Aquino', 'PERSON'), ('Rox', 'PERSON'), ('ICC', 'ORG'), ('Pinas', 'PERSON'), ('first', 'ORDINAL')]",5,15
537,"Hello Sir Rox, really yes ... the truth is that you do, you cover it, hide it, the truth will come out and come out.  ",0,Bam Aquino,C,"Bam Aquino: Hello Sir Rox, really yes ... the truth is that you do, you cover it, hide it, the truth will come out and come out.  ",LABEL_0,0.7443174123764038,"[('Bam Aquino', 'PERSON'), ('Rox', 'PERSON')]",2,5
538,"Ask richard gomez who are the policemen who died in the drug war because they fought drug users, when he was mayor",1,Bam Aquino,C,"Bam Aquino: Ask richard gomez who are the policemen who died in the drug war because they fought drug users, when he was mayor",LABEL_0,0.7459166049957275,"[('Bam Aquino', 'PERSON')]",1,14
719,MR. ,3,Bong Go,B,Bong Go: MR. ,LABEL_0,0.6613224148750305,[],0,5
539,No voters have won. ,2,Bam Aquino,C,Bam Aquino: No voters have won. ,LABEL_0,0.7516257762908936,"[('Bam Aquino', 'PERSON')]",1,5
540,You're right. ,2,Bam Aquino,C,Bam Aquino: You're right. ,LABEL_0,0.743023157119751,"[('Bam Aquino', 'PERSON')]",1,5
541,The quad com dame is doing the livestock in our country case direct to the point they want the resource person to answer direct to the point and who should answer to summon me head or ejk ejk alibi what would be ,1,Bam Aquino,C,Bam Aquino: The quad com dame is doing the livestock in our country case direct to the point they want the resource person to answer direct to the point and who should answer to summon me head or ejk ejk alibi what would be ,LABEL_0,0.6021677851676941,"[('Bam Aquino', 'PERSON'), ('ejk ejk alibi', 'PERSON')]",2,0
542,Digong dropped out so he could enjoy their money ... he was so close to Duterte .... nothing could be done because everyone was afraid even if you were going to put a druglist dead ...,1,Bam Aquino,C,Bam Aquino: Digong dropped out so he could enjoy their money ... he was so close to Duterte .... nothing could be done because everyone was afraid even if you were going to put a druglist dead ...,LABEL_0,0.7487032413482666,"[('Bam Aquino', 'PERSON'), ('Digong', 'GPE'), ('Duterte', 'GPE')]",3,5
543,"__________Good morning
",2,Bam Aquino,C,"Bam Aquino: __________Good morning
",LABEL_0,0.7115361094474792,"[('Bam Aquino', 'PERSON')]",1,11
544,They should search for a warden and not a prisoner. ,1,Bam Aquino,C,Bam Aquino: They should search for a warden and not a prisoner. ,LABEL_0,0.7214142084121704,"[('Bam Aquino', 'PERSON')]",1,5
545,"I just hope Justice should be done. In this administration, Digong bato bongo harry rokey should go to jail",1,Bam Aquino,C,"Bam Aquino: I just hope Justice should be done. In this administration, Digong bato bongo harry rokey should go to jail",LABEL_0,0.7662519812583923,"[('Bam Aquino', 'PERSON'), ('Justice', 'ORG'), ('Digong', 'GPE'), ('harry rokey', 'PERSON')]",4,0
546,karma este garma is carrying too much weight and he should reveal it so that somehow he feels better ... the case against marvin marcos should be revived and he should also be jailed like quiabuloy ... digonggong is the most responsible ,1,Bam Aquino,C,Bam Aquino: karma este garma is carrying too much weight and he should reveal it so that somehow he feels better ... the case against marvin marcos should be revived and he should also be jailed like quiabuloy ... digonggong is the most responsible ,LABEL_0,0.7335293292999268,"[('Bam Aquino', 'PERSON'), ('marvin marcos', 'PERSON'), ('digonggong', 'PERSON')]",3,0
547,Good evening to all of you...have a great evening Roqs and you warriors😇🥰,2,Bam Aquino,C,Bam Aquino: Good evening to all of you...have a great evening Roqs and you warriors😇🥰,LABEL_0,0.7038865685462952,"[('Bam Aquino', 'PERSON'), ('evening', 'TIME')]",2,5
548,"The congressists and the Senate and the people Ka Roqs know that if they are not allied, they are angry with DU30 and Bato, mayors are the first target and that is Senator De Lima who played the DU30 Boys, and ",1,Bam Aquino,C,"Bam Aquino: The congressists and the Senate and the people Ka Roqs know that if they are not allied, they are angry with DU30 and Bato, mayors are the first target and that is Senator De Lima who played the DU30 Boys, and ",LABEL_0,0.7129867076873779,"[('Bam Aquino', 'PERSON'), ('Senate', 'ORG'), ('Ka Roqs', 'FAC'), ('Bato', 'PERSON'), ('first', 'ORDINAL'), ('De Lima', 'PERSON')]",6,14
549,It is necessary to have good results in the hearings and investigations of punishing those who need to be punished and guilty of the law in the Philippines to be strong and believable to the Lhat ..,4,Bam Aquino,C,Bam Aquino: It is necessary to have good results in the hearings and investigations of punishing those who need to be punished and guilty of the law in the Philippines to be strong and believable to the Lhat ..,LABEL_0,0.7270179986953735,"[('Bam Aquino', 'PERSON'), ('Philippines', 'GPE')]",2,4
550,good am Idol Roque!!!,2,Bam Aquino,C,Bam Aquino: good am Idol Roque!!!,LABEL_0,0.6736753582954407,"[('Bam Aquino', 'PERSON'), ('Idol Roque', 'PERSON')]",2,5
551,"I just noticed in the message of Kerwin Espinosa De Lima, Bato and Duterte. ",1,Bam Aquino,C,"Bam Aquino: I just noticed in the message of Kerwin Espinosa De Lima, Bato and Duterte. ",LABEL_0,0.6887181997299194,"[('Bam Aquino', 'PERSON'), ('Kerwin Espinosa De Lima', 'PERSON'), ('Bato', 'PERSON'), ('Duterte', 'GPE')]",4,0
552,"good day, bato's answer to his guesting on story com is meaningless, he said punch in the face like it's only grade 1 if you answer with a big head without a brain",1,Bam Aquino,C,"Bam Aquino: good day, bato's answer to his guesting on story com is meaningless, he said punch in the face like it's only grade 1 if you answer with a big head without a brain",LABEL_0,0.6812439560890198,"[('Bam Aquino', 'PERSON'), ('bato', 'PERSON'), ('1', 'CARDINAL')]",3,13
553,"What is needed is unity, not criticism of competence. We are late in the neighboring country. Their country is progressing because they are not fighting at work.",2,Bam Aquino,C,"Bam Aquino: What is needed is unity, not criticism of competence. We are late in the neighboring country. Their country is progressing because they are not fighting at work.",LABEL_0,0.7330787181854248,"[('Bam Aquino', 'PERSON')]",1,4
554,"Poor my country of the Philippines if only the artists sit in the senate, only to do the make up, nothing to do but think ",3,Bam Aquino,C,"Bam Aquino: Poor my country of the Philippines if only the artists sit in the senate, only to do the make up, nothing to do but think ",LABEL_0,0.683475911617279,"[('Bam Aquino', 'PERSON'), ('Philippines', 'GPE'), ('senate', 'ORG')]",3,4
555,❤❤,0,Bam Aquino,C,Bam Aquino: ❤❤,LABEL_0,0.683207631111145,"[('Bam Aquino', 'PERSON')]",1,5
557,"It's still someone who is useless and hasn't done anything in the government, it's like you have mercy on the Philippines 🙏",0,Bam Aquino,C,"Bam Aquino: It's still someone who is useless and hasn't done anything in the government, it's like you have mercy on the Philippines 🙏",LABEL_0,0.6977660655975342,"[('Bam Aquino', 'PERSON'), ('Philippines', 'GPE')]",2,5
558,That's right big no to Aquino and Marcos.,0,Bam Aquino,C,Bam Aquino: That's right big no to Aquino and Marcos.,LABEL_0,0.6215075254440308,"[('Bam Aquino', 'PERSON'), ('Aquino', 'PERSON'), ('Marcos', 'PERSON')]",3,5
559,Never again Aquino also marcos never again,0,Bam Aquino,C,Bam Aquino: Never again Aquino also marcos never again,LABEL_0,0.6563769578933716,"[('Bam Aquino', 'PERSON'), ('Aquino', 'PERSON'), ('marcos', 'PERSON')]",3,14
560,Never again of Aquino family and Marcos,1,Bam Aquino,C,Bam Aquino: Never again of Aquino family and Marcos,LABEL_0,0.6608675718307495,"[('Bam Aquino', 'PERSON'), ('Aquino', 'PERSON'), ('Marcos', 'PERSON')]",3,5
561,Bam Aquino for Senator!  Plus Heidi Mendoza (Anti-corruption crusader),1,Bam Aquino,C,Bam Aquino: Bam Aquino for Senator!  Plus Heidi Mendoza (Anti-corruption crusader),LABEL_0,0.6643079519271851,"[('Bam Aquino', 'PERSON'), ('Bam Aquino', 'PERSON'), ('Heidi Mendoza', 'PERSON')]",3,15
562,❤,0,Bam Aquino,C,Bam Aquino: ❤,LABEL_0,0.683207631111145,"[('Bam Aquino', 'PERSON')]",1,5
563,Gogogo jimmy bondoc,0,Jimmy Bondoc,B,Jimmy Bondoc: Gogogo jimmy bondoc,LABEL_0,0.6411650776863098,"[('Jimmy Bondoc', 'PERSON'), ('Gogogo jimmy bondoc', 'PERSON')]",2,0
564,👍👍👊👊👊💯,0,Jimmy Bondoc,B,Jimmy Bondoc: 👍👍👊👊👊💯,LABEL_0,0.6873676180839539,"[('Jimmy Bondoc', 'PERSON')]",1,5
565,Don't leave,0,Jimmy Bondoc,B,Jimmy Bondoc: Don't leave,LABEL_0,0.6792575716972351,"[('Jimmy Bondoc', 'PERSON')]",1,5
566,"Jimmy is great, I salute you❤❤❤😊.",0,Jimmy Bondoc,B,"Jimmy Bondoc: Jimmy is great, I salute you❤❤❤😊.",LABEL_0,0.7230552434921265,"[('Jimmy Bondoc', 'PERSON'), ('Jimmy', 'PERSON')]",2,0
567,Pbbm kMi.. Whatever you do....,0,Jimmy Bondoc,B,Jimmy Bondoc: Pbbm kMi.. Whatever you do....,LABEL_0,0.6696992516517639,"[('Jimmy Bondoc', 'PERSON')]",1,5
568,"Jimmy Bondok, all you said is right",0,Jimmy Bondoc,B,"Jimmy Bondoc: Jimmy Bondok, all you said is right",LABEL_0,0.5752196907997131,"[('Jimmy Bondoc', 'PERSON'), ('Jimmy Bondok', 'PERSON')]",2,0
569,"If Marcos' goal is to go down on the 28th, I wish he would have worked, because he is trying to destroy the popularity of the dotertes to say that they are famous and have contributed a lot to the country and the people, it was all theft from the national treasury.",0,Jimmy Bondoc,B,"Jimmy Bondoc: If Marcos' goal is to go down on the 28th, I wish he would have worked, because he is trying to destroy the popularity of the dotertes to say that they are famous and have contributed a lot to the country and the people, it was all theft from the national treasury.",LABEL_0,0.7650840282440186,"[('Jimmy Bondoc', 'PERSON'), ('Marcos', 'PERSON'), ('the 28th', 'DATE')]",3,15
570,They are just afraid that Duterte's allies will win 😂😂😂😂😂 GOGOGO DDS,0,Jimmy Bondoc,B,Jimmy Bondoc: They are just afraid that Duterte's allies will win 😂😂😂😂😂 GOGOGO DDS,LABEL_0,0.6422485113143921,"[('Jimmy Bondoc', 'PERSON'), ('Duterte', 'GPE'), ('DDS', 'ORG')]",3,0
571,D The government is beautiful today,0,Jimmy Bondoc,B,Jimmy Bondoc: D The government is beautiful today,LABEL_0,0.5391225218772888,"[('Jimmy Bondoc', 'PERSON'), ('today', 'DATE')]",2,5
572,Bangon Philinas,0,Jimmy Bondoc,B,Jimmy Bondoc: Bangon Philinas,LABEL_0,0.6609769463539124,"[('Jimmy Bondoc', 'PERSON'), ('Bangon Philinas', 'PERSON')]",2,5
573,Well done 👏🏻👏🏻👏🏻,1,Jimmy Bondoc,B,Jimmy Bondoc: Well done 👏🏻👏🏻👏🏻,LABEL_0,0.6354799270629883,"[('Jimmy Bondoc', 'PERSON')]",1,5
574,You,0,Jimmy Bondoc,B,Jimmy Bondoc: You,LABEL_0,0.5060762166976929,"[('Jimmy Bondoc', 'PERSON')]",1,5
575,Long live idol jimmy bundoc we support 4 senators,2,Jimmy Bondoc,B,Jimmy Bondoc: Long live idol jimmy bundoc we support 4 senators,LABEL_0,0.6786928176879883,"[('Jimmy Bondoc', 'PERSON'), ('jimmy', 'PERSON'), ('4', 'CARDINAL')]",3,0
576,You can work not to rely on the government: Duterte is just you: you are the bad hendi government:,0,Jimmy Bondoc,B,Jimmy Bondoc: You can work not to rely on the government: Duterte is just you: you are the bad hendi government:,LABEL_0,0.7016814947128296,"[('Jimmy Bondoc', 'PERSON')]",1,4
577,"When vp Sarah is president, the franchise should be removed because what they are reporting is not true and what they are protecting are addicts, smugglers, protectors, illegal pogo, and drug lords and they are not protecting the Philippines ",0,Jimmy Bondoc,B,"Jimmy Bondoc: When vp Sarah is president, the franchise should be removed because what they are reporting is not true and what they are protecting are addicts, smugglers, protectors, illegal pogo, and drug lords and they are not protecting the Philippines ",LABEL_0,0.7065317034721375,"[('Jimmy Bondoc', 'PERSON'), ('Sarah', 'PERSON'), ('Philippines', 'GPE')]",3,16
578,"We will all vote for PDP, we dds and pdp will not leave anything to live.",4,Jimmy Bondoc,B,"Jimmy Bondoc: We will all vote for PDP, we dds and pdp will not leave anything to live.",LABEL_0,0.7414131164550781,"[('Jimmy Bondoc', 'PERSON'), ('PDP', 'ORG')]",2,5
579,"They will stand by and destroy the Dutertes, Duterte, in Duterte's line up",0,Jimmy Bondoc,B,"Jimmy Bondoc: They will stand by and destroy the Dutertes, Duterte, in Duterte's line up",LABEL_0,0.6830523014068604,"[('Jimmy Bondoc', 'PERSON'), ('Dutertes', 'ORG'), ('Duterte', 'GPE')]",3,5
580,intowards,2,Jimmy Bondoc,B,Jimmy Bondoc: intowards,LABEL_0,0.5838067531585693,"[('Jimmy Bondoc:', 'PERSON')]",1,5
581,It's true today,0,Jimmy Bondoc,B,Jimmy Bondoc: It's true today,LABEL_0,0.6498657464981079,"[('Jimmy Bondoc', 'PERSON'), ('today', 'DATE')]",2,5
582,That's right,2,Jimmy Bondoc,B,Jimmy Bondoc: That's right,LABEL_0,0.6371943354606628,"[('Jimmy Bondoc', 'PERSON')]",1,5
583,It's a big price for you because you don't even feel like God anymore,0,Jimmy Bondoc,B,Jimmy Bondoc: It's a big price for you because you don't even feel like God anymore,LABEL_0,0.597029983997345,"[('Jimmy Bondoc', 'PERSON')]",1,19
584,I don't know about you Jimmy Bondok,0,Jimmy Bondoc,B,Jimmy Bondoc: I don't know about you Jimmy Bondok,LABEL_0,0.5620753169059753,"[('Jimmy Bondoc', 'PERSON'), ('Jimmy Bondok', 'PERSON')]",2,0
585,Gogogo senator jimmy bondoc,1,Jimmy Bondoc,B,Jimmy Bondoc: Gogogo senator jimmy bondoc,LABEL_0,0.6983259320259094,"[('Jimmy Bondoc', 'PERSON'), ('Gogogo', 'PERSON'), ('jimmy bondoc', 'PERSON')]",3,0
586,I agree with you Jimmy👍,4,Jimmy Bondoc,B,Jimmy Bondoc: I agree with you Jimmy👍,LABEL_0,0.6567213535308838,"[('Jimmy Bondoc', 'PERSON'), ('Jimmy', 'PERSON')]",2,0
587,"No matter what hole in the duterte, nd kmi mauto all support duetete❤❤❤🎉🎉🎉",0,Jimmy Bondoc,B,"Jimmy Bondoc: No matter what hole in the duterte, nd kmi mauto all support duetete❤❤❤🎉🎉🎉",LABEL_0,0.6425895094871521,"[('Jimmy Bondoc', 'PERSON')]",1,5
588,Actor lawyer🌄,1,Jimmy Bondoc,B,Jimmy Bondoc: Actor lawyer🌄,LABEL_0,0.7009438872337341,"[('Jimmy Bondoc', 'PERSON')]",1,8
589,"PLEASE SUBSCRIBE,LIKE,COMMENT AND SHARE . THANK YOU AND GOD BLESS💖🙏",0,Teddy Casino,C,"Teddy Casino: PLEASE SUBSCRIBE,LIKE,COMMENT AND SHARE . THANK YOU AND GOD BLESS💖🙏",LABEL_0,0.6508699059486389,"[('SUBSCRIBE', 'PRODUCT'), ('COMMENT', 'PERSON'), ('GOD BLESS💖', 'ORG')]",3,11
590,This is included in my fiscalizers.,0,Teddy Casino,C,Teddy Casino: This is included in my fiscalizers.,LABEL_0,0.656497061252594,[],0,5
591,,0,Teddy Casino,C,Teddy Casino: ,LABEL_0,0.508759617805481,[],0,5
592,Should be charged with INC,0,France Castro,C,France Castro: Should be charged with INC,LABEL_0,0.6398254632949829,"[('France', 'GPE'), ('Castro', 'PERSON')]",2,5
593,It's so bad news that Duterte is not reporting what new things the bbm has done today,0,France Castro,C,France Castro: It's so bad news that Duterte is not reporting what new things the bbm has done today,LABEL_0,0.6946025490760803,"[('France Castro', 'PERSON'), ('Duterte', 'GPE'), ('today', 'DATE')]",3,14
594,"admit it and no, there really are police officers who do bad things for money",0,France Castro,C,"France Castro: admit it and no, there really are police officers who do bad things for money",LABEL_0,0.6816995739936829,"[('France Castro', 'PERSON')]",1,17
